text_id	text
hasoc_hi_5518	"#संविधानकीशपथ - पानी-पानी मुंबई का खलनायक कौन ?
मॉनसून मुंबई का नासूर कैसे बना लाचारी से या लापरवाही से ?
करेंगे चर्चा, शाम 4 बजे @abpnewshindi @abpnewstv"
hasoc_hi_4880	"#कन्हैया_कुमार के खिलाफ कोई भी देश द्रोह का #सबूत नहीं होने के कारन #दोष_मुक्त करार दिया गया अब आएगा मजा क्यों की
#अपना टाइम आएगा।"
hasoc_hi_6984	National Working President, Shri @JPNadda, National General Secretary (Organization), Shri @Ramlal, National Vice President & Prabhari Delhi Shri @ShyamSJaju and New Delhi MP, Smt @M_Lekhi listened to Hon'ble PM Shri @narendramodi's #MannKiBaat at Raj Vatika, Karol Bagh.
hasoc_hi_181	"#पिछले_कुछ_दिनों_से_छोटी_बच्चियों_से_ब्लात्कार_हो_रहे_है!! 
मोदी जी ने बोला की अब बलात्कारियो को 3दिन में फांसी होती है। किसी के पास कोई एक जानकारी हो जो बल्तकारी को 3दिन में फांसी हुवा हो तो मुझे भी बताये!!"
hasoc_hi_1776	"बिलकुल सही बात बोल रहे हो भाई नारी,का' सम्मान' ""नर"" का अभिमान, है ,नारी, न, होती तो, ""नर"" न,होता"
hasoc_hi_6495	"मेरे followers मेरा परिवार है मै दिल से 7481 लोगों का दिल से शुक्रिया कहना चाहती हूं

जिन में से आज 790 लोगों ने मुझे Follow किया उनका भी दिल से शुक्रिया....

अगर आप लोगों का साथ रहा तो आप को निरास नहीं करूंगी...भरपूर entertainment मिलेगा..
 
 



I hate #dalalmedia"
hasoc_hi_4261	Delhi voters need to ask @ArvindKejriwal, why is he giving tax payer’s money meant for the improvement of Delhi as Khairat to a Muzlim family from #Jharkhand? This is a move to woo the Muzlim vote bank, and yet, there are enough Dhimmified brain dead Hindus who will go wah wah!
hasoc_hi_4683	"मोदी सरकार के पिछले चार साल के कार्यकाल में 
बेरोजगारी ने पिछले 45 वर्षों का रेकॉर्ड तोड़ा !
सेंट्रर फॉर मॉनिटरिंग इंडियन इकोनॉमी (सीएमआईई) द्वारा जारी आंकड़ों के मुताबिक, फरवरी 2019 में बेरोजगारी का आंकड़ा 7.2 फीसदी पर पहुंच गया। वहीं पिछले साल फरवरी में यह आंकड़ा 5.9 फीसदी था।"
hasoc_hi_6014	#TripleTalaqTest | AIMIM Chief @asadowaisi opposes Triple Talaq bill in the Parliament. Listen in.
hasoc_hi_3500	"एक बार शिक्षिका ने क्लास में बच्चों कि समझदारी जानने के लिए पूछा
शिक्षिका बोली बताओ बच्चो,कि इश्क और प्यार में क्या फर्क है?
इस से पहले कि कोई बच्चा कुछ बोलता @Dil_se_re_  खड़ा हुआ और बोला मैडम प्यार वो है जो आप अपनी बेटी से करती हो और इश्क वो है जो हम आपकी बेटी से करते है!"
hasoc_hi_7321	"Victory Celebrations at State Office. #VijayiBharat
@ManojTiwariMP @siddharthanbjp"
hasoc_hi_1931	तू तो ऐसे कह रहा जाकर तू देख रहा है मुसलमान हरामि है सालों तुम्हारा तुम अच्छे हो तो दूसरा आदमी भी अच्छा है जब तुम किसी के साथ में गलत करोगे तो दूसरा आदमी गलत नहीं कर सकता सारे झडू आदमखोर आदमी
