id	tweet_id	text	task_1	task_2	task_3
3174	1.13766130730439E+018	Dear @ICC looked at this.  @BCCI @ECB_cricket #DhoniKeepsTheGlove #DhoniKeSaathDesh #ICCWorldCup #INDvAUS #Balidan #Dhoni https://t.co/STbTUYSZiw	NOT	None	NULL
3181	1.14005266907317E+018	@WhiteHouse That is absolutely disgusting. A treasonous lier with ties to Russia has no business being associated with our flag. #ImpeachTrump #TrumpIsATraitor #TrumpRussia	NOT	None	NULL
3182	1.13980846541138E+018	#MamataLosingControl #mamtafrustrated #DoctorsFightBack   @narendramodi sir kindly impose #PresidentsRule over #WestBengal to #SaveBengal https://t.co/4FGGI2ldXg	NOT	None	NULL
3183	1.13978981695703E+018	Paediatrician seeing his patients while on protest rally.     Didi &amp; her goons, DON'T DARE TO TEACH US HUMANITY    This is not a VACATION of doctors. This is NOT Patients Vs Doctors.  This is against tyranny,safeguarding criminals &amp; insecurity.    #DoctorsStrike #DoctorsFightback https://t.co/7ZWKVW0ygo	NOT	None	NULL
3184	1.13959594981742E+018	@LindseyGrahamSC     HAPPY JOHN McCAIN DAY  #JohnMcCainDay   #JohnMcCainDayJune14   #HapppyJohnMcCainDay     #fuckTrump https://t.co/lUjs2JLmJT	NOT	None	NULL
3185	1.14066802371768E+018	Scare stories my arse you ain't heard the half it yet.   #BorisJohnsonShouldNotBePM  https://t.co/74y8mazo5V	NOT	None	NULL
3186	1.1406281967376E+018	#Dummy. Pressure campaign is just getting warmed up. Can't wait to retaliate against the women traders for displaying our soldiers on iranian tv.     P.S Have you gotten that dirt on Trump you were hoping for from the RUSSIANS EVERYONE heard you talking to on the phone? #dickhead https://t.co/fEMOwBT58u	NOT	None	NULL
3187	1.13862748848396E+018	Climate Change Poses Major Risks to Financial Markets, Regulator Warns #Resist #ResistTrump #FuckTrump https://t.co/hDHpTnoUSs	NOT	None	NULL
3188	1.13871619805988E+018	Watching #AmericanFrightFest on @Tubi &amp; smoking a bowl.   #HorrorMovies #420life #horrorfans #indiehorror #smokeweedeveryday #FuckTrump	NOT	None	NULL
3189	1.14059298446499E+018	I guess @BorisJohnson doesn't need to turn up to #ToryLeadershipContest hustings as he knows he will be in final 2 and then aged @Conservatives Gammon members will mostly vote for him?  #BorisJohnsonShouldNotBePM	NOT	None	NULL
3190	1.13960505629313E+018	#DoctorsFightBack  Doctors across all Telangana and AP are with you #BengalDoctorsStrike #unitedforacause  #SAVEDOCTORS #savehumanity https://t.co/RDADVDO7Qo	NOT	None	NULL
3192	1.14028154402143E+018	Please do not follow #OJSimpson on Twitter. #smh We are far more educated on #dnaEvidence today than the jury was back in 1994 (thank you #forensicfiles #ID), so we know he murdered Ron &amp; Nicole. Please do not give this #murderer a social platform to be celebrated again. #stop	NOT	None	NULL
3193	1.13722833486409E+018	Dear @INCIndia, plz start sending ur spokesperson to news channels.. These channels have nthng to do but discuss #DhoniKeepsTheGlove agenda for a whole day!! It’s torturous.. I’d rather njoy congress getting roasted 😁	NOT	None	NULL
3194	1.13938451461289E+018	#ShameOnICC is trending and it pretty much tells us how far we are to become a sporting nation.  Blaming the organisation for the bad weather? Seriously?  ICC had named England to host #ICCWorldCup2019 in 2010 only.  May- June is pretty much English summer, ICC did not do much wrong	NOT	None	NULL
3196	1.13949428794556E+018	This is what Pakistani fans wanna see on 16th of June! Their only hope!   @arsalanhshah @SarfarazA_54 @BCCI @ICC @cricketworldcup @ImranKhanPTI     #ShameOnICC #fathersdaygifts #FathersDay #baapbaaphotahai https://t.co/P7xJTIFXsu	NOT	None	NULL
3199	1.13951942280737E+018	BREAKING: Gold prices have risen past $1350, the highest price in over a year, amid global uncertainty.    #NationSupportsNAB   #چوروں_کا_ٹولہ_پائے_رولہ   #امام_اہلسنت_احمدرضا   #JusticeQaziFaezIsa   #Kashmir   #Sudan   #ShameOnICC	NOT	None	NULL
3203	1.13721355019407E+018	Dhoni Bhai Proud of You #DhoniKeepsTheGlove	NOT	None	NULL
3204	1.13974090754718E+018	@BettyBowers @GovMikeHuckabee This photo reminds me of any wait staff, at any Bob Evans restaurant, anywhere in America. Only less physically attractive.  #GOP #SarahSanders #SarahSandersResigns #SarahSpokesliar #MikeHuckabee #TrumpIsATraitor #Trump #TrumpsAnInternationalDisgrace	NOT	None	NULL
3206	1.13855038799516E+018	#Trump Hugely Sabotages USA &amp; the World by Blocking Findings on Catastrophic Climate Change #IndictTrump #ClimateChangeIsReal #SaveEarth #ClimateAction #FuckTrump #ClimateChange #EcoWarrior #TreeHugger #ClimateJustice #Progressive #Dems #Resistance #FBR https://t.co/ec0HAkn4ML	NOT	None	NULL
3207	1.13706705331815E+018	Proud of you @msdhoni and our Indian Army, keep wearing #BalidaanBadge  I salute #MSDHONI And I stand with #MSDHONI   #JaiHind  #DhoniKeepsTheGlove	NOT	None	NULL
3208	1.13957845228404E+018	Support for Indian doctors coming from Nepal and Pakistan as well. #standwithnrs #DoctorsFightBack #Savedoctors @mosaytasdoc @UnitedRda @DrUdgeeth @nvvarsha @TheDocTales https://t.co/0chIiDmJnt	NOT	None	NULL
3209	1.13847251339731E+018	@bluebludgardenr @BrianKolfage @harkjay350 @DHSgov @CBP #MAGA: 'we are a nation of laws'  same #MAGA nuts, started building a 23 million waste of money wall, that could have been better use to help #Vets and #Homeless , without the proper permits    #Resistance #FuckTrump #Resist #NoWall  #NoHumanBeingIsIllegal    https://t.co/lF2am3njsh	NOT	None	NULL
3211	1.13962688149643E+018	Hyderabad - NIMS     Woman (46) admitted with multiple organ failure died. Family chased resident doctor (Muslim) and beat him. #DoctorsProtest #DoctorsFightBack https://t.co/5a4P40eFYi	NOT	None	NULL
3213	1.14030461401883E+018	#PakVsIndia is no contest. #India is far ahead of #TerroristNationPakistan in every aspect. #Economy #ARMY #Cricket   If #Pakistan can win any contest, it'll be #CORRUPTION #terrorism #Treason   Some #Pakistan players will be axed after today's defeat  #IndiaVsPakistan #indiavspak	NOT	None	NULL
3214	1.13995304305793E+018	@beth_weissman yep and now he's on Twitter saying he has a lot of ' getting even to do ' 🔪 #murderer	NOT	None	NULL
3215	1.13965448463062E+018	@realDonaldTrump @USArmy Happy #JohnMcCainDay #Brokeahontas #fucktrump #resign	NOT	None	NULL
3216	1.13918712689593E+018	Do what Linsey says!  #FuckTrump #OrangeFoolius #MAGA #AmericaFirst #BeBest https://t.co/4fJgj7q5GH	NOT	None	NULL
3217	1.13789921820544E+018	@BDUTT @msdhoni @adgpi Resounding that #DhoniKeepsTheGlove	NOT	None	NULL
3218	1.13715274228638E+018	@RifatJawaid Rifat please note #CricketWorldCup2019 is also not a religious event or a prayer ground.   #DhoniKeepsTheGlove	NOT	None	NULL
3219	1.13977318358464E+018	@MeredthSalenger Anything to get a war to distract. #FuckTrump #FuckPompeo #GulfOfTonkin all over again. #SeerhingAnger I have. https://t.co/DmW9fwZjl9	NOT	None	NULL
3220	1.1393503306284E+018	Read: OSC Letter recommending Kellyanne Conway removal from White House post #Resist #ResistTrump #FuckTrump https://t.co/iammkwJLIz	NOT	None	NULL
3222	1.14056561752897E+018	Fact One  @RoryStewartUK and #Boris Johnson attend Eton and Oxford  #RoryStewart becomes Foreign office Diplomat awarded OBE for services in Afghanistan  #BorisJohnson becomes Times Newspaper Columnist sacked for deception  #roryforleader #BorisJohnsonShouldNotBePM	NOT	None	NULL
3223	1.1395699035627E+018	#trump is the most narcissistic man alive, his purposeful ignorance is stunning #impeach #trumpisatraitor	HOF	OFFN	TIN
3224	1.13747754011151E+018	DON'T #Retweet This Because #Trump Doesn't Want You To Retweet His #Impeachment Fear #FuckTrump #IndictTrump #JailTrump #Resistance #Resist #Drumpf #TrumpObstruction #TrumpCorruption #BLOTUS #TrumpRussia #CrookedTrump #TrumpCrimes #Impeach45 #Indict45 #FBR https://t.co/7tmZ86aN8B	NOT	None	NULL
3225	1.13959073649874E+018	@realDonaldTrump @USArmy Draft Dodgers aren’t allowed to hang out with real War Heroes.    #FuckTrump and his five fake deferments for ‘bone spurs’    Happy John McCain Day! https://t.co/czQI1lsEX9	NOT	None	NULL
3226	1.13982008316795E+018	#Huawei asks #Verizon to pay more than $1 billion for over 230 patents: Source https://t.co/1EakIMUYeZ It is clear what is happening here. Letting things ride to gain control, but now change in approach. Throw them out of the system completely. #tradewar #tariffs #BoycottChina	NOT	None	NULL
3227	1.13786704391352E+018	@brother_barnes @morganisawizard Please don’t.  #murderer	NOT	None	NULL
3228	1.13716034095575E+018	@MajorPoonia @ICC @cricketworldcup @msdhoni @TShirtBhaiya + while saluting #Dhoni's patriotism, he should just play cricket &amp; bring #WorldCup2019 home. Imagine the fallout if #DhoniKeepsTheGlove. #PandoraBox!  Do you want every team including Pak also wearing insignia badges of their armies on gloves or t-shirts and God knows what not?!	NOT	None	NULL
3229	1.13958230061264E+018	@Restart_512 @Restart_iran201 @realDonaldTrump @foxandfriends @FoxNews You know that Trump is the spawn of Satan? #TrumpResignNow #TrumpUKVisit #TrumpRussia #TrumpIsATraitor	NOT	None	NULL
3230	1.13978487123506E+018	MTK Engineering Mode shortcut app to change android mac address (seriously,no root necessary (https://t.co/XEBY1ZoqXM) (#ImpeachKavanaugh, #DonTheCon, #liarinchief, #trumpisatraitor, #sarahhuckabeesandersisatraitor, #RepealAndReplacepence, #sessionsislonggone, #resist)	NOT	None	NULL
3231	1.13973944197349E+018	@ICC can see @msdhoni badge but doesn't see the ground was not covered.  Most developed Country in 🌏 and call 🏏 as the national sports Yet can't do anything for the biggest tournament. Learn something from #EdenGarden  #ShameOnICC #WorldCup2019 #iccraincup2019 #CricketKaCrown https://t.co/4DZE2U0gLN	NOT	None	NULL
3232	1.13966043101692E+018	@Paul_VanDerMeer @tribelaw Voter suppression was also big factor. We can thank our own home-grown traitors the Koch Brothers and the Republican Party for that.  #CorruptGOP   #TrumpIsATraitor  #TrumpCriminalInvestigations	NOT	None	NULL
3233	1.13969019823987E+018	@pam_brundige @TomandSteffani @IndivisibleVV @gifa1gino @bmdowney @steventx24 @Glaz1965 @merniebodman @NoFascismMarch @LarryStratton29 @donna_spackman @mjo1962_ @cyn_Dar @MoBlueNow @FinallyWoke @MsCella @darhorsley @NeildeVere #JohnMcCainDay #ImpeachmentInquiryNow because #TrumpIsATraitor	NOT	None	NULL
3235	1.13980358379115E+018	Lynching of a doctor is ok for #Liberal #AwardWapsi Gang #pseudoseculars n all political parties Doctors are not vote bank so why to care for them #DoctorStrike #DoctorsFightBack #DoctorsProtest Being a professional I support ur cause	NOT	None	NULL
3236	1.13983848211176E+018	As part of protest against the recent attack on two junior doctors in West Bengal there are more than 600 doctors from multiple colleges and hospitals have resigned.     We stand with you.     #StopViolenceAgainstDoctors #DoctorsFightBack #kronik969 #standwithyou https://t.co/4zdb2lUWyC	NOT	None	NULL
3239	1.14068689501971E+018	#BorisJohnsonShouldNotBePM #BorisJohnson still dodging every question.  Clearly so much still to hide , from such a proven lier.  Worse most incompetent foreign secretary in modern history.  And the architect of a criminaly ill-conceived #Brexit disaster.  #ERG take over complete.	NOT	None	NULL
3240	1.13823120928327E+018	Some Cars its wiser to stay away from!!  😣😔😥... 😅😁😁😁😁😏  #fear #not #eyes #open #peeled #set #up #enemy #truly #beware #liars #molestors #rapist #all #shit #eat #eaters #tire #not #solid #soldier #God #first https://t.co/AEILxDvfFG	NOT	None	NULL
3241	1.13811807308334E+018	@MSNBC No worries. I hear HELL is pretty negative.  #MURDERER	NOT	None	NULL
3242	1.13943876401356E+018	SOMEONE PLEASE GET A STRAIGHT JACKET AND GET HIM OUT OF THE WHITE HOUSE! #EnoughIsEnough #WakeupAmerica  #TrumpIsATraitor  @Carolyny1948  @funder @ReaderAdrift @Tully477  @cherokeesher2 @SwtCaroline2213 @naretevduorp   @erikgrad @DemResistance @ROBERTMWALKER    https://t.co/DwX59hXYur	NOT	None	NULL
3243	1.1406650408461E+018	https://t.co/aiCmp4tdNr    There are no depths to which Bojo will sink. I wish someone would blast 'Scotland The Brave' outside his residence everyday. Playing bagpipes. :)  #Scotland #borisjohnson #BorisJohnsonShouldNotBePM	NOT	None	NULL
3244	1.13892735371372E+018	#Qld   Serial #rapist photographer jailed for abusing 15children #KyeJohnTanson gets 19yrs jail Such alousy sentence  He only has to service 80% of sentence  Cook states #Tanson can’t be rehabilitated   ⁦@YvetteDAth ⁦@AnnastaciaMP⁩ ⁦@QldPolice⁩  https://t.co/mIkd9KJPte	NOT	None	NULL
3245	1.13938042530071E+018	Hi I have the same birthday as Donald Trump so I say we make June 14th Happy Birthday Ianna day because if there is anything Trump would hate it’s a gay Latina getting his birthday attention #HappyBirthdayMrPresident #fucktrump #pridemonth	NOT	None	NULL
3246	1.13955825300692E+018	I don't recognized a person's birthday if I would prefer they had never been born.  #HappyJohnMcCainDayJune14   #HappyJohnMcCainDay   #RIPJohnMcCain  #JohnMcCainDay  #FridayFeeling   #NoMoreTrump  #TraitorTrump   #TrumpIsATraitor   #TrumpMustResign   #TrumpObstructedJustice   #TrumpProtest	NOT	None	NULL
3247	1.1388390397113E+018	If #Boris Johnson were applying for a regular job, he would no doubt have to supply a reference from a previous employer.    Max Hastings employed him for longer than anyone else and, as it happens...    #bbcpm #BorisJohnson #BorisJohnsonShouldNotBePM https://t.co/VicDhQlI9T https://t.co/SsRKNXW8zn	NOT	None	NULL
3248	1.13935112211032E+018	Analysis: 24 bonkers lines from Trump's ABC interview #Resist #ResistTrump #FuckTrump https://t.co/W9BhCjcgex	NOT	None	NULL
3249	1.13922745115284E+018	Anyone who invites anyone else to attack America is a traitor. I think that’s fair. #TrumpIsATraitor	NOT	None	NULL
3251	1.14001446613161E+018	@DocDiesel4 @morten @RepMarkMeadows @realDonaldTrump This wins the Internet for successful brainwashing on full display. #VetsAgainstTrump #CreepyPornPresident #PutinsPuppet #TrumpIsATraitor #CadetBoneSpurs #TrumpisaLoser	NOT	None	NULL
3252	1.1394903548881E+018	@wsyx6 @realDonaldTrump #FuckTrump we don't claim him, in the Gemini World!	NOT	None	NULL
3253	1.13757028957374E+018	@reliancejio @jio_money @JioCare @JioChat @JioCinema   Uploaded 100GB of files. Thank you.  #HappyBirthdayNBK #India #ICCWorldCup2019 #BringTheCupHome #jio #IndvAus #keepthegloves #Dhoni #DhoniKeepsTheGlove #BalidanBadge #googlephotos #Balakrishna #Balayya #NandamuriBalakrishna https://t.co/LqGjnZEZuZ	NOT	None	NULL
3254	1.1384543402959E+018	Hey @realDonaldTrump #fucktrump isn’t this your mate?    North Korea: Hundreds of public execution sites identified, says report https://t.co/mk74az7Sua	NOT	None	NULL
3255	1.13898709532054E+018	We live in a world were #Tedbundy was allowed to escape, have a child while on death row, and represent himself. WHILE #TheCentralParkFive were ripped off their youths and trump wanted the death penalty for them. #fucktrump #justiceforthecentralparkfive	NOT	None	NULL
3256	1.1398638777584E+018	We will never give up   #DoctorsUnderOppression  #DUO  #Doctors_are_oppressed_in_Morocco  #medicalstudentsstrike  #DoctorsFightBack  #Medical_students_are_mad  #DOCTORS_SEEKJUSTICE  #the_healing_hand_shouldnt_be_bleeding https://t.co/De56lkaRDp	NOT	None	NULL
3257	1.13716297423643E+018	Dear @ICC instead of banning @msdhoni to wear  gloves with BALIDAN remark.. please improve your umpiring   Your umpiring system is the poorest and making mistrust instead fair game.   @1sInto2s @BCCI  #DhoniKeepsTheGlove  #ICC  #WorldCup2019   #BalidaanBadge https://t.co/0sZJrS4aYU	NOT	None	NULL
3258	1.1395074778614E+018	#congressmuktbharat hone mein thoda hi time bacha hai, @INCIndia  @RahulGandhi  You are still living in the past  Do some introspection, today's youth and public is well informed and will not fall prey to such tactics   All the best     https://t.co/QEH5FN6iRk	NOT	None	NULL
3259	1.13963311048259E+018	Happy #JohnMCainDay oh is it the presidents birthday too? Oh my god??? I forgot! #HappyJohnMcCainDay #fucktrump	NOT	None	NULL
3262	1.13837722217838E+018	@realDonaldTrump How old are you? No do over? We haven't even started getting to the bottom of all your crimes. #TrumpsWorseThanNixon #TrumpCrimeFamily #PutinsPuppet #FuckTrump #TrumpCrimeFamily #Resign	NOT	None	NULL
3263	1.13972805430392E+018	Over 700 Bengal Doctors set a precedent against Hitler Politicians by mass resignation.    #DoctorsFightBack to #SaveBengal from the clutches of #MamataBanerjee and her Muslim appeasement politics.    Medical Emergency in Bengal.    https://t.co/hXzMnjzSa8	NOT	None	NULL
3265	1.13941639143653E+018	@Miz_banks @PenceConscience Well technically yes,  but I think that's a lot of effort. I have people and pages I follow, that I built over time. I'll accept the time out, it was worth it. #fucktrump #byefelicia	NOT	None	NULL
3266	1.14058723119698E+018	A reminder of the views of Boris Johnson's father, an ex-spy, about the Irish border and the Irish.    https://t.co/hHx8cJ1UV6    #BorisJohnsonShouldNotBePM #Brexit	NOT	None	NULL
